Gene	Chondrus_crispus	Gracilaria-caudata	Gracilaria-chilensis	Gracilaria-gracilis	Gracilaria-vermiculophylla
Gracilaria-vermiculophylla$Gvermi4472.t1	0	0	0	0	1
Gracilaria-vermiculophylla$Gvermi4218.t1	0	0	0	0	1
Gracilaria-vermiculophylla$Gvermi4218.t2	0	0	0	0	1
Gracilaria-vermiculophylla$Gvermi4237.t1	0	0	0	0	1
Gracilaria-vermiculophylla$Gvermi4237.t2	0	0	0	0	1
Gracilaria-vermiculophylla$Gvermi4205.t1	0	0	0	0	1
Gracilaria-vermiculophylla$Gvermi4315.t1	0	0	0	0	1
Gracilaria-vermiculophylla$Gvermi4502.t1	0	0	0	0	1
Gracilaria-vermiculophylla$Gvermi4067.t1	0	0	0	0	1
Gracilaria-vermiculophylla$Gvermi14280.t1	0	0	0	0	1
Gracilaria-vermiculophylla$Gvermi6297.t1	0	0	0	0	1
Gracilaria-vermiculophylla$Gvermi6296.t1	0	0	0	0	1
Gracilaria-vermiculophylla$Gvermi13648.t1	0	0	0	0	1
Gracilaria-vermiculophylla$Gvermi9214.t1	0	0	0	0	1
Gracilaria-vermiculophylla$Gvermi2095.t1	0	0	0	0	1
Gracilaria-vermiculophylla$Gvermi2118.t1	0	0	0	0	1
Gracilaria-vermiculophylla$Gvermi2119.t1	0	0	0	0	1
Gracilaria-vermiculophylla$Gvermi2110.t1	0	0	0	0	1
Gracilaria-vermiculophylla$Gvermi2085.t1	0	0	0	0	1
Gracilaria-vermiculophylla$Gvermi2072.t1	0	0	0	0	1
Gracilaria-vermiculophylla$Gvermi2061.t1	0	0	0	0	1
Gracilaria-vermiculophylla$Gvermi2124.t1	0	0	0	0	1
Gracilaria-vermiculophylla$Gvermi2083.t1	0	0	0	0	1
Gracilaria-vermiculophylla$Gvermi2103.t1	0	0	0	0	1
Gracilaria-vermiculophylla$Gvermi2071.t1	0	0	0	0	1
Gracilaria-vermiculophylla$Gvermi2063.t1	0	0	0	0	1
Gracilaria-vermiculophylla$Gvermi2117.t1	0	0	0	0	1
Gracilaria-vermiculophylla$Gvermi2087.t1	0	0	0	0	1
Gracilaria-vermiculophylla$Gvermi2125.t1	0	0	0	0	1
Gracilaria-vermiculophylla$Gvermi2081.t1	0	0	0	0	1
Gracilaria-vermiculophylla$Gvermi2064.t1	0	0	0	0	1
Gracilaria-vermiculophylla$Gvermi2074.t1	0	0	0	0	1
Gracilaria-vermiculophylla$Gvermi2091.t1	0	0	0	0	1
Gracilaria-vermiculophylla$Gvermi2111.t1	0	0	0	0	1
Gracilaria-vermiculophylla$Gvermi2068.t1	0	0	0	0	1
Gracilaria-vermiculophylla$Gvermi2116.t1	0	0	0	0	1
Gracilaria-vermiculophylla$Gvermi2089.t1	0	0	0	0	1
Gracilaria-vermiculophylla$Gvermi2062.t1	0	0	0	0	1
Gracilaria-vermiculophylla$Gvermi2075.t1	0	0	0	0	1
Gracilaria-vermiculophylla$Gvermi2107.t1	0	0	0	0	1
Gracilaria-vermiculophylla$Gvermi2096.t1	0	0	0	0	1
Gracilaria-vermiculophylla$Gvermi2115.t1	0	0	0	0	1
Gracilaria-vermiculophylla$Gvermi2092.t1	0	0	0	0	1
Gracilaria-vermiculophylla$Gvermi2100.t1	0	0	0	0	1
Gracilaria-vermiculophylla$Gvermi2076.t1	0	0	0	0	1
Gracilaria-vermiculophylla$Gvermi2080.t1	0	0	0	0	1
Gracilaria-vermiculophylla$Gvermi2069.t1	0	0	0	0	1
Gracilaria-vermiculophylla$Gvermi2084.t1	0	0	0	0	1
Gracilaria-vermiculophylla$Gvermi2094.t1	0	0	0	0	1
Gracilaria-vermiculophylla$Gvermi2109.t1	0	0	0	0	1
Gracilaria-vermiculophylla$Gvermi2114.t1	0	0	0	0	1
Gracilaria-vermiculophylla$Gvermi2067.t1	0	0	0	0	1
Gracilaria-vermiculophylla$Gvermi2086.t1	0	0	0	0	1
Gracilaria-vermiculophylla$Gvermi2099.t1	0	0	0	0	1
Gracilaria-vermiculophylla$Gvermi2121.t1	0	0	0	0	1
Gracilaria-vermiculophylla$Gvermi2082.t1	0	0	0	0	1
Gracilaria-vermiculophylla$Gvermi2108.t1	0	0	0	0	1
Gracilaria-vermiculophylla$Gvermi2108.t2	0	0	0	0	1
Gracilaria-vermiculophylla$Gvermi2101.t1	0	0	0	0	1
Gracilaria-vermiculophylla$Gvermi2122.t1	0	0	0	0	1
Gracilaria-vermiculophylla$Gvermi2066.t1	0	0	0	0	1
Gracilaria-vermiculophylla$Gvermi2093.t1	0	0	0	0	1
Gracilaria-vermiculophylla$Gvermi2126.t1	0	0	0	0	1
Gracilaria-vermiculophylla$Gvermi2090.t1	0	0	0	0	1
Gracilaria-vermiculophylla$Gvermi2106.t1	0	0	0	0	1
Gracilaria-vermiculophylla$Gvermi2104.t1	0	0	0	0	1
Gracilaria-vermiculophylla$Gvermi2060.t1	0	0	0	0	1
Gracilaria-vermiculophylla$Gvermi2102.t1	0	0	0	0	1
Gracilaria-vermiculophylla$Gvermi2070.t1	0	0	0	0	1
Gracilaria-vermiculophylla$Gvermi2078.t1	0	0	0	0	1
Gracilaria-vermiculophylla$Gvermi2113.t1	0	0	0	0	1
Gracilaria-vermiculophylla$Gvermi2098.t1	0	0	0	0	1
Gracilaria-vermiculophylla$Gvermi2120.t1	0	0	0	0	1
Gracilaria-vermiculophylla$Gvermi2120.t2	0	0	0	0	1
Gracilaria-vermiculophylla$Gvermi2079.t1	0	0	0	0	1
Gracilaria-vermiculophylla$Gvermi2097.t1	0	0	0	0	1
Gracilaria-vermiculophylla$Gvermi2065.t1	0	0	0	0	1
Gracilaria-vermiculophylla$Gvermi2105.t1	0	0	0	0	1
Gracilaria-vermiculophylla$Gvermi2123.t1	0	0	0	0	1
Gracilaria-vermiculophylla$Gvermi2088.t1	0	0	0	0	1
Gracilaria-chilensis$Gchil6729.t1	0	0	1	0	0
Gracilaria-chilensis$Gchil6790.t1	0	0	1	0	0
Gracilaria-chilensis$Gchil6707.t1	0	0	1	0	0
Gracilaria-chilensis$Gchil6782.t1	0	0	1	0	0
Gracilaria-chilensis$Gchil6748.t1	0	0	1	0	0
Gracilaria-chilensis$Gchil6803.t1	0	0	1	0	0
Gracilaria-chilensis$Gchil6704.t1	0	0	1	0	0
Gracilaria-chilensis$Gchil6761.t1	0	0	1	0	0
Gracilaria-chilensis$Gchil6715.t1	0	0	1	0	0
Gracilaria-chilensis$Gchil6816.t1	0	0	1	0	0
Gracilaria-chilensis$Gchil6692.t1	0	0	1	0	0
Gracilaria-chilensis$Gchil6698.t1	0	0	1	0	0
Gracilaria-chilensis$Gchil7129.t1	0	0	1	0	0
Gracilaria-chilensis$Gchil7262.t1	0	0	1	0	0
Gracilaria-chilensis$Gchil7217.t1	0	0	1	0	0
Gracilaria-chilensis$Gchil7184.t1	0	0	1	0	0
Gracilaria-chilensis$Gchil7209.t1	0	0	1	0	0
Gracilaria-chilensis$Gchil7111.t1	0	0	1	0	0
Gracilaria-chilensis$Gchil7179.t1	0	0	1	0	0
Gracilaria-chilensis$Gchil7147.t1	0	0	1	0	0
Gracilaria-chilensis$Gchil7147.t1	1	0	1	0	0
Gracilaria-chilensis$Gchil7147.t1	0	1	1	0	0
Gracilaria-chilensis$Gchil7147.t1	0	0	1	1	0
Gracilaria-chilensis$Gchil7147.t1	0	0	1	0	1
Gracilaria-chilensis$Gchil7176.t1	0	0	1	0	0
Gracilaria-chilensis$Gchil7256.t1	0	0	1	0	0
Gracilaria-chilensis$Gchil7204.t1	0	0	1	0	0
Gracilaria-chilensis$Gchil7097.t1	0	0	1	0	0
Gracilaria-chilensis$Gchil7163.t1	0	0	1	0	0
Gracilaria-chilensis$Gchil7189.t1	0	0	1	0	0
Gracilaria-chilensis$Gchil7298.t1	0	0	1	0	0
Gracilaria-chilensis$Gchil7119.t1	0	0	1	0	0
Gracilaria-chilensis$Gchil7119.t1	0	0	1	1	0
Gracilaria-chilensis$Gchil7119.t1	0	1	1	0	0
Gracilaria-chilensis$Gchil7234.t1	0	0	1	0	0
Gracilaria-chilensis$Gchil7292.t1	0	0	1	0	0
Gracilaria-chilensis$Gchil7092.t1	0	0	1	0	0
Gracilaria-chilensis$Gchil7278.t1	0	0	1	0	0
Gracilaria-chilensis$Gchil7131.t1	0	0	1	0	0
Gracilaria-chilensis$Gchil7156.t1	0	0	1	0	0
Gracilaria-chilensis$Gchil7146.t1	0	0	1	0	0
Gracilaria-chilensis$Gchil7146.t1	0	0	1	0	1
Gracilaria-chilensis$Gchil7214.t1	0	0	1	0	0
Gracilaria-chilensis$Gchil7212.t1	0	0	1	0	0
Gracilaria-chilensis$Gchil10008.t1	0	0	1	0	0
Gracilaria-chilensis$Gchil9978.t1	0	0	1	0	0
Gracilaria-chilensis$Gchil10136.t1	0	0	1	0	0
Gracilaria-chilensis$Gchil10097.t1	0	0	1	0	0
Gracilaria-chilensis$Gchil10091.t1	0	0	1	0	0
Gracilaria-chilensis$Gchil9983.t1	0	0	1	0	0
Gracilaria-chilensis$Gchil9952.t1	0	0	1	0	0
Gracilaria-chilensis$Gchil9980.t1	0	0	1	0	0
Gracilaria-chilensis$Gchil9955.t1	0	0	1	0	0
Gracilaria-chilensis$Gchil10076.t1	0	0	1	0	0
Gracilaria-chilensis$Gchil10111.t1	0	0	1	0	0
Gracilaria-chilensis$Gchil9958.t1	0	0	1	0	0
Gracilaria-chilensis$Gchil10090.t1	0	0	1	0	0
Gracilaria-chilensis$Gchil10015.t1	0	0	1	0	0
Gracilaria-chilensis$Gchil10048.t1	0	0	1	0	0
Gracilaria-chilensis$Gchil10045.t1	0	0	1	0	0
Gracilaria-chilensis$Gchil10012.t1	0	0	1	0	0
Gracilaria-chilensis$Gchil10057.t1	0	0	1	0	0
Gracilaria-chilensis$Gchil10041.t1	0	0	1	0	0
Gracilaria-chilensis$Gchil10042.t1	0	0	1	0	0
Gracilaria-chilensis$Gchil10094.t1	0	0	1	0	0
Gracilaria-chilensis$Gchil10006.t1	0	0	1	0	0
Gracilaria-chilensis$Gchil9967.t1	0	0	1	0	0
Gracilaria-chilensis$Gchil10039.t1	0	0	1	0	0
Gracilaria-chilensis$Gchil10063.t1	0	0	1	0	0
Gracilaria-chilensis$Gchil10126.t1	0	0	1	0	0
Gracilaria-chilensis$Gchil10126.t1	1	0	1	0	0
Gracilaria-chilensis$Gchil10126.t1	0	1	1	0	0
Gracilaria-chilensis$Gchil10126.t1	0	0	1	1	0
Gracilaria-chilensis$Gchil9969.t1	0	0	1	0	0
Gracilaria-chilensis$Gchil10118.t1	0	0	1	0	0
Gracilaria-chilensis$Gchil10023.t1	0	0	1	0	0
Gracilaria-chilensis$Gchil9960.t1	0	0	1	0	0
Gracilaria-chilensis$Gchil10067.t1	0	0	1	0	0
Gracilaria-chilensis$Gchil10067.t1	0	0	1	0	0
Gracilaria-chilensis$Gchil10104.t1	0	0	1	0	0
Gracilaria-chilensis$Gchil10058.t1	0	0	1	0	0
Gracilaria-chilensis$Gchil10142.t1	0	0	1	0	0
Gracilaria-chilensis$Gchil10108.t1	0	0	1	0	0
Gracilaria-chilensis$Gchil10108.t1	0	1	1	0	0
Gracilaria-chilensis$Gchil10108.t1	0	0	1	1	0
Gracilaria-chilensis$Gchil10135.t1	0	0	1	0	0
Gracilaria-chilensis$Gchil10153.t1	0	0	1	0	0
Gracilaria-chilensis$Gchil10078.t1	0	0	1	0	0
Gracilaria-chilensis$Gchil10154.t1	0	0	1	0	0
Gracilaria-chilensis$Gchil10073.t1	0	0	1	0	0
Gracilaria-chilensis$Gchil10145.t1	0	0	1	0	0
Gracilaria-chilensis$Gchil10095.t1	0	0	1	0	0
Gracilaria-chilensis$Gchil9997.t1	0	0	1	0	0
Gracilaria-chilensis$Gchil9961.t1	0	0	1	0	0
Gracilaria-chilensis$Gchil10143.t1	0	0	1	0	0
Gracilaria-chilensis$Gchil10137.t1	0	0	1	0	0
Gracilaria-chilensis$Gchil9968.t1	0	0	1	0	0
Gracilaria-chilensis$Gchil9998.t1	0	0	1	0	0
Gracilaria-chilensis$Gchil10022.t1	0	0	1	0	0
Gracilaria-chilensis$Gchil10103.t1	0	0	1	0	0
Gracilaria-chilensis$Gchil10013.t1	0	0	1	0	0
Gracilaria-chilensis$Gchil9989.t1	0	0	1	0	0
Gracilaria-chilensis$Gchil9964.t1	0	0	1	0	0
Gracilaria-chilensis$Gchil10014.t1	0	0	1	0	0
Gracilaria-chilensis$Gchil10029.t1	0	0	1	0	0
Gracilaria-chilensis$Gchil10029.t1	0	1	1	0	0
Gracilaria-chilensis$Gchil10029.t1	0	0	1	1	0
Gracilaria-chilensis$Gchil10122.t1	0	0	1	0	0
Gracilaria-chilensis$Gchil9966.t1	0	0	1	0	0
Gracilaria-chilensis$Gchil10087.t1	0	0	1	0	0
Gracilaria-chilensis$Gchil10026.t1	0	0	1	0	0
Gracilaria-chilensis$Gchil10068.t1	0	0	1	0	0
Gracilaria-chilensis$Gchil10009.t1	0	0	1	0	0
Gracilaria-chilensis$Gchil10054.t1	0	0	1	0	0
Gracilaria-chilensis$Gchil10059.t1	0	0	1	0	0
Gracilaria-chilensis$Gchil9965.t1	0	0	1	0	0
Gracilaria-chilensis$Gchil10072.t1	0	0	1	0	0
Gracilaria-chilensis$Gchil10084.t1	0	0	1	0	0
Gracilaria-chilensis$Gchil10084.t1	0	1	1	0	0
Gracilaria-chilensis$Gchil10084.t1	0	0	1	1	0
Gracilaria-chilensis$Gchil10077.t1	0	0	1	0	0
Gracilaria-chilensis$Gchil10081.t1	0	0	1	0	0
Gracilaria-chilensis$Gchil9959.t1	0	0	1	0	0
Gracilaria-chilensis$Gchil10114.t1	0	0	1	0	0
Gracilaria-chilensis$Gchil10114.t1	0	0	1	1	0
Gracilaria-chilensis$Gchil10152.t1	0	0	1	0	0
Gracilaria-chilensis$Gchil10096.t1	0	0	1	0	0
Gracilaria-chilensis$Gchil10020.t1	0	0	1	0	0
Gracilaria-chilensis$Gchil10024.t1	0	0	1	0	0
Gracilaria-chilensis$Gchil10146.t1	0	0	1	0	0
Gracilaria-chilensis$Gchil9987.t1	0	0	1	0	0
Gracilaria-chilensis$Gchil10099.t1	0	0	1	0	0
Gracilaria-chilensis$Gchil10155.t1	0	0	1	0	0
Gracilaria-chilensis$Gchil10055.t1	0	0	1	0	0
Gracilaria-chilensis$Gchil10025.t1	0	0	1	0	0
Gracilaria-chilensis$Gchil9991.t1	0	0	1	0	0
Gracilaria-chilensis$Gchil10098.t1	0	0	1	0	0
Gracilaria-chilensis$Gchil10037.t1	0	0	1	0	0
Gracilaria-chilensis$Gchil10064.t1	0	0	1	0	0
Gracilaria-chilensis$Gchil10066.t1	0	0	1	0	0
Gracilaria-chilensis$Gchil10100.t1	0	0	1	0	0
Gracilaria-chilensis$Gchil10035.t1	0	0	1	0	0
Gracilaria-chilensis$Gchil10147.t1	0	0	1	0	0
Gracilaria-chilensis$Gchil10017.t1	0	0	1	0	0
Gracilaria-chilensis$Gchil10120.t1	0	0	1	0	0
Gracilaria-chilensis$Gchil10102.t1	0	0	1	0	0
Gracilaria-chilensis$Gchil5802.t1	0	0	1	0	0
Gracilaria-chilensis$Gchil5789.t1	0	0	1	0	0
Gracilaria-chilensis$Gchil5785.t1	0	0	1	0	0
Gracilaria-chilensis$Gchil5788.t1	0	0	1	0	0
Gracilaria-chilensis$Gchil5803.t1	0	0	1	0	0
Gracilaria-chilensis$Gchil5803.t1	0	0	1	0	1
Gracilaria-chilensis$Gchil5784.t1	0	0	1	0	0
Gracilaria-chilensis$Gchil5808.t1	0	0	1	0	0
Gracilaria-chilensis$Gchil5795.t1	0	0	1	0	0
Gracilaria-chilensis$Gchil5807.t1	0	0	1	0	0
Gracilaria-chilensis$Gchil5800.t1	0	0	1	0	0
Gracilaria-chilensis$Gchil5786.t1	0	0	1	0	0
Gracilaria-chilensis$Gchil5783.t1	0	0	1	0	0
Gracilaria-chilensis$Gchil5792.t1	0	0	1	0	0
Gracilaria-chilensis$Gchil5809.t1	0	0	1	0	0
Gracilaria-chilensis$Gchil5811.t1	0	0	1	0	0
Gracilaria-chilensis$Gchil5806.t1	0	0	1	0	0
Gracilaria-chilensis$Gchil5810.t1	0	0	1	0	0
Gracilaria-chilensis$Gchil5791.t1	0	0	1	0	0
Gracilaria-chilensis$Gchil5791.t1	0	1	1	0	0
Gracilaria-chilensis$Gchil5791.t1	0	0	1	0	1
Gracilaria-chilensis$Gchil5790.t1	0	0	1	0	0
Gracilaria-chilensis$Gchil5798.t1	0	0	1	0	0
Gracilaria-chilensis$Gchil5799.t1	0	0	1	0	0
Gracilaria-chilensis$Gchil5796.t1	0	0	1	0	0
Gracilaria-chilensis$Gchil5787.t1	0	0	1	0	0
Gracilaria-chilensis$Gchil5797.t1	0	0	1	0	0
Gracilaria-chilensis$Gchil8486.t1	0	0	1	0	0
Gracilaria-chilensis$Gchil8489.t1	0	0	1	0	0
Gracilaria-chilensis$Gchil8485.t1	0	0	1	0	0
Gracilaria-chilensis$Gchil8482.t1	0	0	1	0	0
Gracilaria-chilensis$Gchil8471.t1	0	0	1	0	0
Gracilaria-chilensis$Gchil8474.t1	0	0	1	0	0
Gracilaria-chilensis$Gchil8473.t1	0	0	1	0	0
Gracilaria-chilensis$Gchil8487.t1	0	0	1	0	0
Gracilaria-chilensis$Gchil8484.t1	0	0	1	0	0
Gracilaria-chilensis$Gchil8490.t1	0	0	1	0	0
Gracilaria-chilensis$Gchil8475.t1	0	0	1	0	0
Gracilaria-chilensis$Gchil8477.t1	0	0	1	0	0
Gracilaria-chilensis$Gchil8476.t1	0	0	1	0	0
Gracilaria-chilensis$Gchil8481.t1	0	0	1	0	0
Gracilaria-chilensis$Gchil9763.t1	0	0	1	0	0
Gracilaria-chilensis$Gchil9760.t1	0	0	1	0	0
Gracilaria-chilensis$Gchil9760.t1	0	0	1	1	0
Gracilaria-chilensis$Gchil9760.t1	0	0	1	0	1
Gracilaria-chilensis$Gchil9778.t1	0	0	1	0	0
Gracilaria-chilensis$Gchil9762.t1	0	0	1	0	0
Gracilaria-chilensis$Gchil9766.t1	0	0	1	0	0
Gracilaria-chilensis$Gchil9766.t1	0	1	1	0	0
Gracilaria-chilensis$Gchil9766.t1	0	0	1	0	1
Gracilaria-chilensis$Gchil9765.t1	0	0	1	0	0
Gracilaria-chilensis$Gchil9770.t1	0	0	1	0	0
Gracilaria-chilensis$Gchil9758.t1	0	0	1	0	0
Gracilaria-chilensis$Gchil9776.t1	0	0	1	0	0
Gracilaria-chilensis$Gchil9775.t1	0	0	1	0	0
Gracilaria-chilensis$Gchil9773.t1	0	0	1	0	0
Gracilaria-chilensis$Gchil9772.t1	0	0	1	0	0
Gracilaria-chilensis$Gchil9764.t1	0	0	1	0	0
Gracilaria-chilensis$Gchil9768.t1	0	0	1	0	0
Gracilaria-chilensis$Gchil9777.t1	0	0	1	0	0
Gracilaria-chilensis$Gchil9771.t1	0	0	1	0	0
Gracilaria-chilensis$Gchil9761.t1	0	0	1	0	0
Gracilaria-chilensis$Gchil9769.t1	0	0	1	0	0
Gracilaria-chilensis$Gchil9759.t1	0	0	1	0	0
Gracilaria-chilensis$Gchil9759.t1	0	0	1	1	0
Gracilaria-chilensis$Gchil9759.t1	0	0	1	0	1
Gracilaria-chilensis$Gchil3695.t1	0	0	1	0	0
Gracilaria-chilensis$Gchil3697.t1	0	0	1	0	0
Gracilaria-chilensis$Gchil3722.t1	0	0	1	0	0
Gracilaria-chilensis$Gchil3722.t1	0	1	1	0	0
Gracilaria-chilensis$Gchil3722.t1	0	0	1	0	1
Gracilaria-chilensis$Gchil3689.t1	0	0	1	0	0
Gracilaria-chilensis$Gchil3720.t1	0	0	1	0	0
Gracilaria-chilensis$Gchil3618.t1	0	0	1	0	0
Gracilaria-chilensis$Gchil3637.t1	0	0	1	0	0
Gracilaria-chilensis$Gchil3637.t1	0	0	1	0	0
Gracilaria-chilensis$Gchil3637.t1	0	0	1	0	1
Gracilaria-chilensis$Gchil3637.t1	0	0	1	0	1
Gracilaria-chilensis$Gchil3637.t1	0	1	1	0	0
Gracilaria-chilensis$Gchil3637.t1	0	0	1	1	0
Gracilaria-chilensis$Gchil3646.t1	0	0	1	0	0
Gracilaria-chilensis$Gchil3655.t1	0	0	1	0	0
Gracilaria-chilensis$Gchil3663.t1	0	0	1	0	0
Gracilaria-chilensis$Gchil3630.t1	0	0	1	0	0
Gracilaria-chilensis$Gchil3613.t1	0	0	1	0	0
Gracilaria-chilensis$Gchil3681.t1	0	0	1	0	0
Gracilaria-chilensis$Gchil3738.t1	0	0	1	0	0
Gracilaria-chilensis$Gchil3742.t1	0	0	1	0	0
Gracilaria-chilensis$Gchil3660.t1	0	0	1	0	0
Gracilaria-chilensis$Gchil3622.t1	0	0	1	0	0
Gracilaria-chilensis$Gchil3622.t1	0	1	1	0	0
Gracilaria-chilensis$Gchil3696.t1	0	0	1	0	0
Gracilaria-chilensis$Gchil3677.t1	0	0	1	0	0
Gracilaria-chilensis$Gchil3642.t1	0	0	1	0	0
Gracilaria-chilensis$Gchil3625.t1	0	0	1	0	0
Gracilaria-chilensis$Gchil3666.t1	0	0	1	0	0
Gracilaria-chilensis$Gchil3666.t1	0	0	1	0	1
Gracilaria-chilensis$Gchil3649.t1	0	0	1	0	0
Gracilaria-chilensis$Gchil3718.t1	0	0	1	0	0
Gracilaria-chilensis$Gchil3737.t1	0	0	1	0	0
Gracilaria-chilensis$Gchil3737.t1	0	1	1	0	0
Gracilaria-chilensis$Gchil3737.t1	0	0	1	1	0
Gracilaria-chilensis$Gchil3732.t1	0	0	1	0	0
Gracilaria-chilensis$Gchil3631.t1	0	0	1	0	0
Gracilaria-chilensis$Gchil3719.t1	0	0	1	0	0
Gracilaria-chilensis$Gchil3639.t1	0	0	1	0	0
Gracilaria-chilensis$Gchil3709.t1	0	0	1	0	0
Gracilaria-chilensis$Gchil3674.t1	0	0	1	0	0
Gracilaria-chilensis$Gchil3643.t1	0	0	1	0	0
Gracilaria-chilensis$Gchil3626.t1	0	0	1	0	0
Gracilaria-chilensis$Gchil3624.t1	0	0	1	0	0
Gracilaria-chilensis$Gchil3627.t1	0	0	1	0	0
Gracilaria-chilensis$Gchil3683.t1	0	0	1	0	0
Gracilaria-chilensis$Gchil3748.t1	0	0	1	0	0
Gracilaria-chilensis$Gchil3664.t1	0	0	1	0	0
Gracilaria-chilensis$Gchil3729.t1	0	0	1	0	0
Gracilaria-chilensis$Gchil3729.t1	0	0	1	0	1
Gracilaria-chilensis$Gchil3672.t1	0	0	1	0	0
Gracilaria-chilensis$Gchil3704.t1	0	0	1	0	0
Gracilaria-chilensis$Gchil3703.t1	0	0	1	0	0
Gracilaria-chilensis$Gchil3703.t1	0	0	1	1	0
Gracilaria-chilensis$Gchil3703.t1	0	1	1	0	0
Gracilaria-chilensis$Gchil3644.t1	0	0	1	0	0
Gracilaria-chilensis$Gchil3647.t1	0	0	1	0	0
Gracilaria-chilensis$Gchil3721.t1	0	0	1	0	0
Gracilaria-chilensis$Gchil3724.t1	0	0	1	0	0
Gracilaria-chilensis$Gchil3728.t1	0	0	1	0	0
Gracilaria-chilensis$Gchil3710.t1	0	0	1	0	0
Gracilaria-chilensis$Gchil3673.t1	0	0	1	0	0
Gracilaria-chilensis$Gchil3713.t1	0	0	1	0	0
Gracilaria-chilensis$Gchil3735.t1	0	0	1	0	0
Gracilaria-chilensis$Gchil3641.t1	0	0	1	0	0
Gracilaria-chilensis$Gchil3685.t1	0	0	1	0	0
Gracilaria-chilensis$Gchil3636.t1	0	0	1	0	0
Gracilaria-chilensis$Gchil3619.t1	0	0	1	0	0
Gracilaria-chilensis$Gchil3638.t1	0	0	1	0	0
Gracilaria-chilensis$Gchil3678.t1	0	0	1	0	0
Gracilaria-chilensis$Gchil3744.t1	0	0	1	0	0
Gracilaria-chilensis$Gchil3708.t1	0	0	1	0	0
Gracilaria-chilensis$Gchil3628.t1	0	0	1	0	0
Gracilaria-chilensis$Gchil3629.t1	0	0	1	0	0
Gracilaria-chilensis$Gchil3715.t1	0	0	1	0	0
Gracilaria-chilensis$Gchil3616.t1	0	0	1	0	0
Gracilaria-chilensis$Gchil3690.t1	0	0	1	0	0
Gracilaria-chilensis$Gchil3671.t1	0	0	1	0	0
Gracilaria-chilensis$Gchil3712.t1	0	0	1	0	0
Gracilaria-chilensis$Gchil3712.t1	0	1	1	0	0
Gracilaria-chilensis$Gchil3645.t1	0	0	1	0	0
Gracilaria-chilensis$Gchil3706.t1	0	0	1	0	0
Gracilaria-chilensis$Gchil3740.t1	0	0	1	0	0
Gracilaria-chilensis$Gchil3726.t1	0	0	1	0	0
Gracilaria-chilensis$Gchil3662.t1	0	0	1	0	0
Gracilaria-chilensis$Gchil3621.t1	0	0	1	0	0
Gracilaria-chilensis$Gchil3687.t1	0	0	1	0	0
Gracilaria-chilensis$Gchil3730.t1	0	0	1	0	0
Gracilaria-chilensis$Gchil3667.t1	0	0	1	0	0
Gracilaria-chilensis$Gchil3736.t1	0	0	1	0	0
Gracilaria-chilensis$Gchil3702.t1	0	0	1	0	0
Gracilaria-chilensis$Gchil3751.t1	0	0	1	0	0
Gracilaria-chilensis$Gchil3688.t1	0	0	1	0	0
Gracilaria-chilensis$Gchil3733.t1	0	0	1	0	0
Gracilaria-chilensis$Gchil3733.t1	0	1	1	0	0
Gracilaria-chilensis$Gchil3733.t1	0	0	1	0	1
Gracilaria-chilensis$Gchil3680.t1	0	0	1	0	0
Gracilaria-chilensis$Gchil3614.t1	0	0	1	0	0
Gracilaria-chilensis$Gchil3698.t1	0	0	1	0	0
Gracilaria-chilensis$Gchil3612.t1	0	0	1	0	0
Gracilaria-chilensis$Gchil3612.t1	0	0	1	1	0
Gracilaria-chilensis$Gchil3612.t1	0	0	1	1	0
Gracilaria-chilensis$Gchil3750.t1	0	0	1	0	0
Gracilaria-chilensis$Gchil3693.t1	0	0	1	0	0
Gracilaria-chilensis$Gchil3654.t1	0	0	1	0	0
Gracilaria-chilensis$Gchil3723.t1	0	0	1	0	0
Gracilaria-chilensis$Gchil3656.t1	0	0	1	0	0
Gracilaria-chilensis$Gchil3656.t1	0	1	1	0	0
Gracilaria-chilensis$Gchil3656.t1	0	0	1	1	0
Gracilaria-chilensis$Gchil3656.t1	0	0	1	0	1
Gracilaria-chilensis$Gchil3725.t1	0	0	1	0	0
Gracilaria-chilensis$Gchil3668.t1	0	0	1	0	0
Gracilaria-chilensis$Gchil3705.t1	0	0	1	0	0
Gracilaria-chilensis$Gchil3650.t1	0	0	1	0	0
Gracilaria-chilensis$Gchil3699.t1	0	0	1	0	0
Gracilaria-chilensis$Gchil3699.t1	1	0	1	0	0
Gracilaria-chilensis$Gchil3699.t1	0	1	1	0	0
Gracilaria-chilensis$Gchil3699.t1	0	0	1	1	0
Gracilaria-chilensis$Gchil3699.t1	0	0	1	0	1
Gracilaria-chilensis$Gchil3745.t1	0	0	1	0	0
Gracilaria-chilensis$Gchil3620.t1	0	0	1	0	0
Gracilaria-chilensis$Gchil3752.t1	0	0	1	0	0
Gracilaria-chilensis$Gchil3752.t1	0	0	1	1	0
Gracilaria-chilensis$Gchil3752.t1	0	1	1	0	0
Gracilaria-chilensis$Gchil3743.t1	0	0	1	0	0
Gracilaria-chilensis$Gchil3749.t1	0	0	1	0	0
Gracilaria-chilensis$Gchil3648.t1	0	0	1	0	0
Gracilaria-chilensis$Gchil3734.t1	0	0	1	0	0
Gracilaria-chilensis$Gchil3734.t1	0	0	1	1	0
Gracilaria-chilensis$Gchil3734.t1	0	1	1	0	0
Gracilaria-chilensis$Gchil3734.t1	0	0	1	0	1
Gracilaria-chilensis$Gchil3669.t1	0	0	1	0	0
